image_path	size_class
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2599868.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2866385.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3214023.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3311574.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3311574.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3316926_opo25u.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3363331.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/35875869841_0b10e41e57_o.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3952034.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3DPieChart.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3DPieChart.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/4666751.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/4843579.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/4934193.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/4934193.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/5184684.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/5398956.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/5617414.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/5894435.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/631317.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/7218572.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/7233401.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/7233401.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/7280783.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/7394483.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/8442861.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/8442861.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/Abstract-Art-1.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/Beam-Space-Processing.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/EPICA Delta D Plot.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/No-interference.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/No-interference.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/StockQuoteGraph-20120521.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/Temperament-pie-chart-according-to-Eysenck.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/Temperament-pie-chart-according-to-Eysenck.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/Verkehrstote Deutschland 1953-2012.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/Verkehrstote Deutschland 1953-2012.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/adriankierman-report-page.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/adriankierman-report-page.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/newplot (1).png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/newplot (1).png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/nicubunu_Game_baddie_Policeman.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/nicubunu_Game_baddie_Policeman.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/pexels-photo-2802032.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/pexels-photo-3193731.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/pexels-photo-4177747.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/pexels-photo-4672246.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/pexels-photo-6096399.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/pexels-photo-7078290.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/pexels-photo-7438498.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/ularapi_Semarang_City_Logo.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/validation/1189261.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/validation/1279330.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/validation/1418519.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/validation/2079234.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/validation/2670327.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/validation/2887497.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/validation/2887497.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/validation/2936831.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/validation/2936831.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/validation/3156482.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/validation/3316926.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/validation/3316926.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/validation/3637739.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/validation/382297.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/validation/7062219.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/validation/7552578.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/validation/7552578.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/validation/792079.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/validation/844297.png	medium
/home/lilith/work/codec-corpus/clic2025-1024/0369d229ba4c9965d5caeb38c359a027a810968eee930b81520b604e76b4df14.png	large
/home/lilith/work/codec-corpus/clic2025-1024/0369d229ba4c9965d5caeb38c359a027a810968eee930b81520b604e76b4df14.png	medium
/home/lilith/work/codec-corpus/clic2025-1024/0369d229ba4c9965d5caeb38c359a027a810968eee930b81520b604e76b4df14.png	small
/home/lilith/work/codec-corpus/clic2025-1024/097cb426910ba8ce2525dd8bb7fb1777.png	small
/home/lilith/work/codec-corpus/clic2025-1024/0c49a5cce349020bbba2f97ae41e90ba.png	large
/home/lilith/work/codec-corpus/clic2025-1024/100f17892cf7bb12beb12479641fcc4c.png	small
/home/lilith/work/codec-corpus/clic2025-1024/1cba10ad9bb4ced57e42f7656c5f2a58d32dc6bad084957d2f8d1c78e0fcd224.png	medium
/home/lilith/work/codec-corpus/clic2025-1024/22ea12c903e41583b7c469cb86040157.png	large
/home/lilith/work/codec-corpus/clic2025-1024/22ea12c903e41583b7c469cb86040157.png	small
/home/lilith/work/codec-corpus/clic2025-1024/2397c73f8feeb8f630fe055da5551c671794afae80528e8612dc62fc0cf61294.png	large
/home/lilith/work/codec-corpus/clic2025-1024/2a760bf1ccea6998be3890dcc2371b23f35fe3006562884b45bc534a621d5c12.png	large
/home/lilith/work/codec-corpus/clic2025-1024/2a760bf1ccea6998be3890dcc2371b23f35fe3006562884b45bc534a621d5c12.png	medium
/home/lilith/work/codec-corpus/clic2025-1024/2a760bf1ccea6998be3890dcc2371b23f35fe3006562884b45bc534a621d5c12.png	small
/home/lilith/work/codec-corpus/clic2025-1024/2c1f84548ef99faec2b4f9bf12227c83.png	large
/home/lilith/work/codec-corpus/clic2025-1024/2c1f84548ef99faec2b4f9bf12227c83.png	medium
/home/lilith/work/codec-corpus/clic2025-1024/4cd6910a0b7b39365fda5df87618d091.png	large
/home/lilith/work/codec-corpus/clic2025-1024/4cd6910a0b7b39365fda5df87618d091.png	medium
/home/lilith/work/codec-corpus/clic2025-1024/4cd6910a0b7b39365fda5df87618d091.png	small
/home/lilith/work/codec-corpus/clic2025-1024/50d13125b665e0c4c1673264807bfc3cc7a217819329696843fea4c69aff8b91.png	large
/home/lilith/work/codec-corpus/clic2025-1024/50d13125b665e0c4c1673264807bfc3cc7a217819329696843fea4c69aff8b91.png	small
/home/lilith/work/codec-corpus/clic2025-1024/79b1bb29124f590c2e99e6c71c18affe25115d594a821cadc58bf24bf94dae8d.png	large
/home/lilith/work/codec-corpus/clic2025-1024/79b1bb29124f590c2e99e6c71c18affe25115d594a821cadc58bf24bf94dae8d.png	small
/home/lilith/work/codec-corpus/clic2025-1024/7e499613c3e376ea93afb3649719abeb.png	large
/home/lilith/work/codec-corpus/clic2025-1024/7e499613c3e376ea93afb3649719abeb.png	medium
/home/lilith/work/codec-corpus/clic2025-1024/8bb119b8ca17492392e1e3ea4b811b32.png	medium
/home/lilith/work/codec-corpus/clic2025-1024/937476dd72f98638f34299dda5e9c252621b5e809c364692fc2934e000583286.png	medium
/home/lilith/work/codec-corpus/clic2025-1024/937476dd72f98638f34299dda5e9c252621b5e809c364692fc2934e000583286.png	small
/home/lilith/work/codec-corpus/clic2025-1024/a365e6541bab5c0f4e01bf43a0c3a655d88292a8ac45403a889c308d11854555.png	large
/home/lilith/work/codec-corpus/clic2025-1024/a365e6541bab5c0f4e01bf43a0c3a655d88292a8ac45403a889c308d11854555.png	small
/home/lilith/work/codec-corpus/clic2025-1024/aed95e005df28e790519eefb6eb1e565.png	small
/home/lilith/work/codec-corpus/clic2025-1024/b939ac34faa94b5d0e753d570edc7048.png	small
/home/lilith/work/codec-corpus/clic2025-1024/c80999cd5533e448167cd9b3ccfa2a37.png	large
/home/lilith/work/codec-corpus/clic2025-1024/c80999cd5533e448167cd9b3ccfa2a37.png	small
/home/lilith/work/codec-corpus/clic2025-1024/d1a9be98d1936065967adac50a6fb750.png	medium
/home/lilith/work/codec-corpus/clic2025-1024/d1a9be98d1936065967adac50a6fb750.png	small
/home/lilith/work/codec-corpus/clic2025-1024/e0d8e29cadfc99663c7d1a4a5afe20c454ec54d0d873776ec397c59405c74790.png	small
/home/lilith/work/codec-corpus/clic2025-1024/ebfd571f1c6824316047a29cb5f376eec15f56dd51821119c1842be068a8b950.png	large
/home/lilith/work/codec-corpus/clic2025-1024/ebfd571f1c6824316047a29cb5f376eec15f56dd51821119c1842be068a8b950.png	medium
/home/lilith/work/codec-corpus/clic2025-1024/ebfd571f1c6824316047a29cb5f376eec15f56dd51821119c1842be068a8b950.png	small
/home/lilith/work/codec-corpus/clic2025-1024/eda6d42794b0d0140628fa90fc0c14a7ba88159b8474d0077027c32ee2ddf6f0.png	large
/home/lilith/work/codec-corpus/clic2025-1024/eda6d42794b0d0140628fa90fc0c14a7ba88159b8474d0077027c32ee2ddf6f0.png	small
/home/lilith/work/codec-corpus/clic2025-1024/ef576c4ed599d75d72145a8f34b58ccb.png	large
/home/lilith/work/codec-corpus/clic2025-1024/ef576c4ed599d75d72145a8f34b58ccb.png	small
/home/lilith/work/codec-corpus/clic2025/final-test/02809272b4ca9b08af45771501b741296187c7e26907efb44abbbfcb6cd804f7.png	tiny
/home/lilith/work/codec-corpus/clic2025/final-test/50fe4c3d47d864858e1aaa60fecef5c453b4e18d2b368718eeb5c1e249e0c902.png	tiny
/home/lilith/work/codec-corpus/clic2025/final-test/608cb09e6ffc66d4bc838d4088bf4c0ab889d7e83d4f5d78805cbc4497e432a1.png	tiny
/home/lilith/work/codec-corpus/clic2025/final-test/8426ed2245c791232862b0a0b2a62a1f17031e8e6e38921fe939df0b3a05ac41.png	medium
/home/lilith/work/codec-corpus/clic2025/final-test/86127fbdb368eb28c3039cf61aff1c4cfdc4ade24070c8f2389968d5ead681e1.png	small
/home/lilith/work/codec-corpus/clic2025/final-test/86127fbdb368eb28c3039cf61aff1c4cfdc4ade24070c8f2389968d5ead681e1.png	tiny
/home/lilith/work/codec-corpus/clic2025/final-test/e0d8e29cadfc99663c7d1a4a5afe20c454ec54d0d873776ec397c59405c74790.png	medium
/home/lilith/work/codec-corpus/clic2025/final-test/e0d8e29cadfc99663c7d1a4a5afe20c454ec54d0d873776ec397c59405c74790.png	small
/home/lilith/work/codec-corpus/clic2025/training/0c49a5cce349020bbba2f97ae41e90ba.png	tiny
/home/lilith/work/codec-corpus/clic2025/training/2a2420f929cd47122eae364a2bc27710.png	tiny
/home/lilith/work/codec-corpus/clic2025/training/5dbdb989cf026f7ab3dd7167d7fc0fe2.png	tiny
/home/lilith/work/codec-corpus/clic2025/training/60430844748882ff66b9a5598ef06dd6.png	small
/home/lilith/work/codec-corpus/clic2025/training/60430844748882ff66b9a5598ef06dd6.png	tiny
/home/lilith/work/codec-corpus/clic2025/training/b51d5fb537246482ef7a7ab63f093cab.png	small
/home/lilith/work/codec-corpus/clic2025/training/d1a9be98d1936065967adac50a6fb750.png	tiny
/home/lilith/work/codec-corpus/clic2025/training/d79d465ac77c36518e0f0d626bf97ec4.png	medium
/home/lilith/work/codec-corpus/gb82-sc/codec_wiki.png	medium
/home/lilith/work/codec-corpus/gb82-sc/codec_wiki.png	tiny
/home/lilith/work/codec-corpus/gb82-sc/gmessages.png	medium
/home/lilith/work/codec-corpus/gb82-sc/gmessages.png	small
/home/lilith/work/codec-corpus/gb82-sc/gmessages.png	tiny
/home/lilith/work/codec-corpus/gb82-sc/graph.png	small
/home/lilith/work/codec-corpus/gb82-sc/graph.png	tiny
/home/lilith/work/codec-corpus/gb82-sc/terminal.png	medium
/home/lilith/work/codec-corpus/gb82-sc/terminal.png	small
/home/lilith/work/codec-corpus/gb82-sc/terminal.png	tiny
/home/lilith/work/codec-corpus/gb82/guitar-lossless.png	medium
/home/lilith/work/codec-corpus/gb82/guitar-lossless.png	small
/home/lilith/work/codec-corpus/gb82/haze-lossless.png	medium
/home/lilith/work/codec-corpus/gb82/haze-lossless.png	small
/home/lilith/work/codec-corpus/gb82/house-lossless.png	medium
/home/lilith/work/codec-corpus/gb82/house-lossless.png	small
/home/lilith/work/codec-corpus/gb82/mies-lossless.png	medium
/home/lilith/work/codec-corpus/gb82/night-lossless.png	medium
/home/lilith/work/codec-corpus/gb82/pixel-lossless.png	medium
/home/lilith/work/codec-corpus/gb82/pixel-lossless.png	small
/home/lilith/work/codec-corpus/gb82/rain-lossless.png	medium
/home/lilith/work/codec-corpus/gb82/rain-lossless.png	small
/home/lilith/work/codec-corpus/gb82/sand-lossless.png	medium
/home/lilith/work/codec-corpus/gb82/sand-lossless.png	small
/home/lilith/work/codec-corpus/gb82/sunset-lossless.png	medium
/home/lilith/work/codec-corpus/gb82/sunset-lossless.png	small
/home/lilith/work/codec-corpus/kadid10k/I01.png	tiny
/home/lilith/work/codec-corpus/kadid10k/I03.png	tiny
/home/lilith/work/codec-corpus/kadid10k/I04.png	small
/home/lilith/work/codec-corpus/kadid10k/I08.png	small
/home/lilith/work/codec-corpus/kadid10k/I12.png	tiny
/home/lilith/work/codec-corpus/kadid10k/I15.png	small
/home/lilith/work/codec-corpus/kadid10k/I15.png	tiny
/home/lilith/work/codec-corpus/kadid10k/I24.png	tiny
/home/lilith/work/codec-corpus/kadid10k/I26.png	small
/home/lilith/work/codec-corpus/kadid10k/I33.png	small
/home/lilith/work/codec-corpus/kadid10k/I35.png	small
/home/lilith/work/codec-corpus/kadid10k/I36.png	small
/home/lilith/work/codec-corpus/kadid10k/I36.png	tiny
/home/lilith/work/codec-corpus/kadid10k/I38.png	tiny
/home/lilith/work/codec-corpus/kadid10k/I40.png	tiny
/home/lilith/work/codec-corpus/kadid10k/I50.png	tiny
/home/lilith/work/codec-corpus/kadid10k/I51.png	small
/home/lilith/work/codec-corpus/kadid10k/I51.png	tiny
/home/lilith/work/codec-corpus/kadid10k/I52.png	tiny
/home/lilith/work/codec-corpus/kadid10k/I53.png	tiny
/home/lilith/work/codec-corpus/kadid10k/I56.png	small
/home/lilith/work/codec-corpus/kadid10k/I59.png	tiny
/home/lilith/work/codec-corpus/kadid10k/I63.png	tiny
/home/lilith/work/codec-corpus/kadid10k/I65.png	small
/home/lilith/work/codec-corpus/kadid10k/I65.png	tiny
/home/lilith/work/codec-corpus/kadid10k/I73.png	small
/home/lilith/work/codec-corpus/kadid10k/I80.png	small
/home/lilith/work/codec-corpus/kadid10k/I80.png	tiny
