image_path	size_class
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2123337.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2127969.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2156881.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2184504.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2184504.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2184504.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2208891.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2232979.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/225284.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/225284.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2263510.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2272939.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2272939.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2272939.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2290070.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2290070.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2291004.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2387532-srgb.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2387532-srgb.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2387532-srgb.png	small
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2387532-srgb.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2387876.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2387876.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2387876.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/239581.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2504911.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2581922.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/258947.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2599868.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2600340.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/26103251787_d8635e260d_o.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/261045.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/261045.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/262780.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2666598.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2666598.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2693208.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2693208.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/271619.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/271624.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2738653.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2866385.png	small
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2866385.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3004909.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3044702.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3214023.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3214023.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3214023.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3311574.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3311574.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3315291.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3330118.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3363331.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3396657.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3493730.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3534924.png	small
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3571065.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3571065.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3571065.png	small
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3571065.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3616956.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3623285.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3623285.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3705529.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3779187.png	small
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3779187.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3779828.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3779828.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3779828.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3794859.png	small
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3794859.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3836671.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3952034.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3DPieChart.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3DPieChart.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/4099238.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/45258.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/4666751.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/4843579.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/5097354.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/5146462.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/5212582.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/53435.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/53435.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/5398956.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/551991.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/5617414.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/5739122.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/5894435.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/5894435.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/60003.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/631292.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/631292.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/631292.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/64271.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/670530.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/675951.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/6763758.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/7062177.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/7062227.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/7218572.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/7233401.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/7256805.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/7280783.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/7280783.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/7394483.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/8442861.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/861443.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/861443.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/861443.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/962312.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/962312.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/962312.png	small
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/962312.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Abstract-Art-1.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Abstract-Art-1.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/AgilityCourseElements.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/AgilityCourseElements.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/AgilityCourseElements.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Beam-Space-Processing.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Beam-Space-Processing.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Beam-Space-Processing.png	small
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Beam-Space-Processing.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Boxplot.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/EPICA Delta D Plot.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/EPICA Delta D Plot.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/EPICA Delta D Plot.png	small
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/EPICA Delta D Plot.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Lungs-Cross-Section-Illustration.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/No-interference.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/No-interference.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/No-interference.png	small
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/No-interference.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Performance-Graph.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Performance-Graph.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Performance-Graph.png	small
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Performance-Graph.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/StockQuoteGraph-20120521.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/StockQuoteGraph-20120521.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/StockQuoteGraph-20120521.png	small
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/StockQuoteGraph-20120521.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Temperament-pie-chart-according-to-Eysenck.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Temperament-pie-chart-according-to-Eysenck.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Verkehrstote Deutschland 1953-2012.png	small
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Verkehrstote Deutschland 1953-2012.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/adriankierman-report-page.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/adriankierman-report-page.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/adriankierman-report-page.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/akfcrc022.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/akfcrc022.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/akfcrc022.png	small
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/akfcrc022.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/klepas-Gentle-giants-of-the-sea-3.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/klepas-Gentle-giants-of-the-sea-3.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/klepas-Gentle-giants-of-the-sea-3.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/newplot (1).png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/newplot (1).png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/newplot (1).png	small
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/newplot (1).png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/newplot.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/newplot.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/newplot.png	small
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/newplot.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/nicubunu_Game_baddie_Policeman.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/nicubunu_Game_baddie_Policeman.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/nicubunu_Game_baddie_Policeman.png	small
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/nicubunu_Game_baddie_Policeman.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-1029599.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-1029599.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-1029599.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-1130297.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-1933873.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-2598024.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-2686358.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-2802032.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-2811087.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-2908983.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-3155588.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-3214683.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-3289880.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-3568544.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-3680501.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-4177747.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-4210863.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-4352249.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-4352249.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-4352249.png	small
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-4352249.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-4354221.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-4405455.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-4577831.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-6096399.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-635405.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-6926600.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-6926600.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-6926600.png	small
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-6926600.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-7078290.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-7078290.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-7078290.png	small
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-7078290.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-7078476.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-7266811.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-951408.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/1025469.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/1044329.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/1044329.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/1044329.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/1279330.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/1279330.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/1420710.png	small
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/1420710.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/1475938.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/1531677.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/1531677.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/1544947.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/162520.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/164595.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/164595.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/164595.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/2079234.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/2079234.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/2079234.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/2190188.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/2253934.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/2253934.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/2389166.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/2670327.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/2736139.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/2775196.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/2887497.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/2887497.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/2887497.png	small
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/2887497.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/2936831.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/297394.png	tiny
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/3156482.png	large
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/3156482.png	medium
/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/validation/3316926.png	tiny
