image_path	size_class
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1147124.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1147124.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1147124.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1173777.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1183021.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1183021.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1183021.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1200348.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1200348.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1200348.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1200348.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1248582.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1248582.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1248582.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1277396.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1277396.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1287145.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1287145.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1287145.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1292115.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1292115.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1292115.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1292115.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1370704.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1370704.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1370704.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1391487.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1391487.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1391487.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1424246.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1424246.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1424246.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1428647.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1428647.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1428647.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/144200.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/144200.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/144200.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/144428.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/144428.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/144428.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/144428.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1454613116.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1454613116.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1454613116.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1454804.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1454804.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1454804.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1454804.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1459534.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1459534.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1459534.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/146083.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/146083.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/146083.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/14768480444_bc0a1b4a2e_o.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/14768480444_bc0a1b4a2e_o.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/14768480444_bc0a1b4a2e_o.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1484678.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1484678.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1484678.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1536017106.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1536017106.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1545529.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1545529.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1546166.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1546166.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1546166.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1570264.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1570264.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1570264.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1570264.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1583244.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1583244.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1583244.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1583339.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1583339.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1583339.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/159741.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/159741.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/159741.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/159741.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1599791.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1599791.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1599791.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/160577.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/160577.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/160577.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1618269.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1618269.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1618269.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1618269.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1624307.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1624307.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/162511.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/162511.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/162511.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/164338.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/164338.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/164338.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1661950.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1661950.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/167491.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/167491.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/167491.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/167491.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1687147.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1687147.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1687147.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1687147.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/169647.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/169647.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1722183.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1722183.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1722183.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1796698.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1796698.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1796698.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1910225.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1910225.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1910225.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1938351.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1938351.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1938351.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1938351.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1943411.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1943411.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1963557.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1963557.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1963557.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/1963557.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2020432.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2020432.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2020432.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2020432.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2062426.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2062426.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2062426.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2062426.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/207691.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/207691.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/207691.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/207691.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/208560.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/208560.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/208560.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/209864.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/209864.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/209864.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/21169144185_3f7977cb5a_o.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/21169144185_3f7977cb5a_o.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/21169144185_3f7977cb5a_o.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2119713.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2119713.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2119713.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2123337.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2123337.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2123337.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2123337.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2127969.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2127969.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2127969.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2156881.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2156881.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2156881.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2156881.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2184504.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2184504.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2184504.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2208891.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2208891.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2208891.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2232979.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2232979.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2232979.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2232979.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/225284.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/225284.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/225284.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2263510.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2263510.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2263510.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2272939.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2272939.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2272939.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2272939.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2290070.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2290070.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2290070.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2291004.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2291004.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2291004.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2387532-srgb.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2387532-srgb.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2387532-srgb.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2387532-srgb.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2387876.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2387876.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2387876.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/239581.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/239581.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2444429.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2444429.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2444429.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2471234.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2471234.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2471234.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2471234.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2504911.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2504911.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2504911.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2581922.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2581922.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2581922.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/258947.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/258947.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/258947.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/258947.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2599868.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2599868.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2599868.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2599868.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2600340.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2600340.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2600340.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/26103251787_d8635e260d_o.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/26103251787_d8635e260d_o.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/26103251787_d8635e260d_o.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/261045.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/261045.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/261045.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/262780.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/262780.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/262780.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/262780.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2666598.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2666598.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2666598.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2693208.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2693208.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2693208.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2693212.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/271619.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/271619.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/271619.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/271624.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/271624.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/271624.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2738653.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2738653.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2738653.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2738653.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2866385.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2866385.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/2866385.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3004909.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3004909.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3004909.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3044702.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3044702.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3044702.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3214023.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3214023.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3214023.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3214023.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3311574.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3311574.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3311574.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3315291.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3315291.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3315291.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3315291.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/33162.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/33162.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/33162.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3316926_opo25u.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3316926_opo25u.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3316926_opo25u.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3316926_opo25u.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3330118.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3330118.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3330118.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/333963.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/333963.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3363331.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3363331.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3363331.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3396657.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3396657.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3396657.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3396657.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3493730.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3493730.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3493730.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3493730.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3534924.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3534924.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3534924.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3571065.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3571065.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3571065.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3571065.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3584430.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3584430.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3584430.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3584430.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/35875869841_0b10e41e57_o.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/35875869841_0b10e41e57_o.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3616956.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3616956.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3623285.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3623285.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3623285.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3705529.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3705529.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3705529.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3779187.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3779187.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3779187.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3779828.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3779828.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3779828.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3794859.png	large
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3794859.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3794859.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3794859.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3836671.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3836671.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3836671.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3952034.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3952034.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3952034.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3DPieChart.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3DPieChart.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/3DPieChart.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/4099238.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/4099238.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/4099238.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/45258.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/45258.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/459728.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/459728.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/459728.png	tiny
/home/lilith/work/codec-corpus/CID22/CID22-512/training/4666751.png	medium
/home/lilith/work/codec-corpus/CID22/CID22-512/training/4666751.png	small
/home/lilith/work/codec-corpus/CID22/CID22-512/training/4666751.png	tiny
